Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788697469,10,,Aggregated,1.250000,0.000000,4000,4300,5700,5700,7300,7300,7300,7300,7300,7300,7300,16,0,3600,3980.2540155578754,565.6572910957038,7335.149958962575,154.1875
1788697470,10,,Aggregated,1.500000,0.000000,4000,4400,7200,7300,7900,8100,8100,8100,8100,8100,8100,18,0,4000,4431.010386492643,565.6572910957038,8137.268790975213,183.38888888888889
1788697471,10,,Aggregated,1.500000,0.000000,4000,4400,7200,7300,7900,8100,8100,8100,8100,8100,8100,18,0,4000,4431.010386492643,565.6572910957038,8137.268790975213,183.38888888888889
1788697472,10,,Aggregated,1.300000,0.000000,4000,5700,7300,7300,8100,9700,9700,9700,9700,9700,9700,19,0,4000,4709.500427572301,565.6572910957038,9722.321167006157,195.68421052631578
1788697473,10,,Aggregated,1.500000,0.000000,5700,7000,7300,7700,8100,9700,11000,11000,11000,11000,11000,24,0,4400,5366.097388876369,565.6572910957038,10902.136375079863,279.1666666666667
1788697474,10,,Aggregated,0.900000,0.000000,4300,6800,7200,7300,7900,9700,11000,11000,11000,11000,11000,31,0,4300,4935.340473131697,565.6572910957038,10902.136375079863,377.8709677419355
1788697475,10,,Aggregated,1.300000,0.000000,4000,6600,7000,7300,7900,9700,11000,11000,11000,11000,11000,33,0,4000,4752.280470971583,565.6572910957038,10902.136375079863,398.42424242424244
1788697476,10,,Aggregated,2.000000,0.000000,3600,5700,6800,7000,7700,8100,11000,11000,11000,11000,11000,41,0,3600,4102.892951293076,565.6572910957038,10902.136375079863,460.4878048780488
1788697477,10,,Aggregated,2.200000,0.000000,3500,4400,6800,7000,7700,8100,11000,11000,11000,11000,11000,43,0,3500,3946.801006858952,565.6572910957038,10902.136375079863,505.90697674418607
1788697478,10,,Aggregated,2.300000,0.000000,3200,4000,6500,7000,7700,8100,11000,11000,11000,11000,11000,50,0,3200,3573.475580920931,565.6572910957038,10902.136375079863,535.52
1788697479,10,,Aggregated,2.300000,0.000000,3200,4000,6500,6800,7300,8100,9700,11000,11000,11000,11000,52,0,2400,3490.3826523267735,565.6572910957038,10902.136375079863,542.4615384615385
1788697480,10,,Aggregated,2.300000,0.000000,3200,4000,6500,6800,7300,8100,9700,11000,11000,11000,11000,52,0,2400,3490.3826523267735,565.6572910957038,10902.136375079863,542.4615384615385
1788697481,10,,Aggregated,3.600000,0.000000,2400,3900,4400,6600,7300,8100,9700,11000,11000,11000,11000,58,0,2400,3356.982936119211,565.6572910957038,10902.136375079863,609.6551724137931
1788697482,10,,Aggregated,3.400000,0.000000,2400,3500,4300,6500,7300,7900,9700,11000,11000,11000,11000,62,0,2400,3297.833512852629,565.6572910957038,10902.136375079863,616.5806451612904
1788697483,10,,Aggregated,3.800000,0.000000,2400,3500,4300,6500,7300,7900,9700,11000,11000,11000,11000,63,0,2400,3269.6693936004376,565.6572910957038,10902.136375079863,640.8253968253969
1788697484,10,,Aggregated,3.800000,0.000000,2400,3400,4000,5700,7300,7900,9700,11000,11000,11000,11000,66,0,2300,3204.5336301336206,565.6572910957038,10902.136375079863,644.3030303030303
1788697485,10,,Aggregated,3.900000,0.000000,2300,3200,4000,4400,7200,7900,9700,11000,11000,11000,11000,71,0,2300,3119.6483527588935,565.6572910957038,10902.136375079863,669.6901408450705
1788697486,10,,Aggregated,3.900000,0.000000,2300,3300,4000,4400,7200,7900,9700,11000,11000,11000,11000,72,0,2300,3137.5293872212446,565.6572910957038,10902.136375079863,670.3888888888889
1788697487,10,,Aggregated,3.700000,0.000000,2200,3200,3900,4400,7200,7900,9700,11000,11000,11000,11000,77,0,2200,3055.273464363818,565.6572910957038,10902.136375079863,692.0519480519481
1788697488,10,,Aggregated,3.400000,0.000000,2100,3200,3900,4300,7000,7700,9700,11000,11000,11000,11000,81,0,2100,3017.2203483468174,565.6572910957038,10902.136375079863,728.6666666666666
1788697489,10,,Aggregated,3.400000,0.000000,2100,3200,3900,4300,7000,7700,9700,11000,11000,11000,11000,82,0,2100,3004.745823257353,565.6572910957038,10902.136375079863,728.5121951219512
1788697490,10,,Aggregated,3.000000,0.000000,2100,3200,3900,4300,7000,7700,9700,11000,11000,11000,11000,85,0,2100,2970.4780912478727,565.6572910957038,10902.136375079863,787.1176470588235
1788697491,10,,Aggregated,3.000000,0.000000,2100,2800,3900,4000,7000,7700,9700,11000,11000,11000,11000,88,0,2100,2945.8573319795755,565.6572910957038,10902.136375079863,858.2045454545455
1788697492,10,,Aggregated,3.000000,0.000000,2200,2900,3900,4000,7000,7700,9700,11000,11000,11000,11000,92,0,2100,2947.054312122814,565.6572910957038,10902.136375079863,875.4239130434783
1788697493,10,,Aggregated,3.000000,0.000000,2200,2900,3600,4000,7000,7700,9700,11000,11000,11000,11000,93,0,2200,2938.750521132162,565.6572910957038,10902.136375079863,873.7096774193549
1788697494,10,,Aggregated,3.100000,0.000000,2200,2800,3600,3900,7000,7700,9700,11000,11000,11000,11000,96,0,2200,2918.441125939959,565.6572910957038,10902.136375079863,906.1875
1788697495,10,,Aggregated,3.100000,0.000000,2200,2900,3500,3900,7000,7700,9700,11000,11000,11000,11000,100,0,2200,2915.8273129933514,565.6572910957038,10902.136375079863,920.15
1788697496,10,,Aggregated,3.100000,0.000000,2300,2900,3500,3900,6800,7300,8100,9700,11000,11000,11000,102,0,2200,2914.0421883853646,565.6572910957038,10902.136375079863,958.3823529411765
1788697497,10,,Aggregated,2.800000,0.000000,2300,2900,3500,3900,6800,7300,8100,9700,11000,11000,11000,103,0,2300,2917.3033119550028,565.6572910957038,10902.136375079863,956.0679611650486
1788697498,10,,Aggregated,3.000000,0.000000,2300,2900,3500,3900,6800,7300,8100,9700,11000,11000,11000,107,0,2300,2926.4011667338505,565.6572910957038,10902.136375079863,987.392523364486
1788697499,10,,Aggregated,2.700000,0.000000,2300,2900,3500,3900,6600,7300,8100,9700,11000,11000,11000,111,0,2300,2916.4265616375296,565.6572910957038,10902.136375079863,1074.5585585585586
1788697500,10,,Aggregated,2.700000,0.000000,2300,2900,3500,3900,6600,7300,8100,9700,11000,11000,11000,112,0,2300,2913.071182739389,565.6572910957038,10902.136375079863,1103.3839285714287
1788697501,10,,Aggregated,2.800000,0.000000,2400,2900,3500,3900,6600,7300,8100,9700,11000,11000,11000,114,0,2300,2907.557756279538,565.6572910957038,10902.136375079863,1165.982456140351
1788697502,10,,Aggregated,2.800000,0.000000,2400,2900,3500,3900,6600,7300,8100,9700,11000,11000,11000,114,0,2300,2907.557756279538,565.6572910957038,10902.136375079863,1165.982456140351
1788697503,10,,Aggregated,2.600000,0.000000,2400,3000,3500,3900,6600,7300,8100,9700,11000,11000,11000,117,0,2400,2927.73224970895,565.6572910957038,10902.136375079863,1191.162393162393
1788697504,10,,Aggregated,2.300000,0.000000,2400,3200,3700,3900,6500,7300,8100,9700,11000,11000,11000,122,0,2400,2971.399256548287,565.6572910957038,10902.136375079863,1171.655737704918
1788697505,10,,Aggregated,2.300000,0.000000,2400,3200,3700,3900,6500,7300,8100,9700,11000,11000,11000,122,0,2400,2971.399256548287,565.6572910957038,10902.136375079863,1171.655737704918
1788697506,10,,Aggregated,2.600000,0.000000,2400,3200,3700,3900,6500,7300,8100,9700,11000,11000,11000,124,0,2400,2984.3743878225196,565.6572910957038,10902.136375079863,1164.3064516129032
1788697507,10,,Aggregated,2.600000,0.000000,2400,3200,3700,3900,6500,7300,8100,9700,11000,11000,11000,124,0,2400,2984.3743878225196,565.6572910957038,10902.136375079863,1164.3064516129032
1788697508,10,,Aggregated,2.100000,0.000000,2400,3200,3700,3900,6500,7300,8100,9700,11000,11000,11000,125,0,2400,2991.31536772009,565.6572910957038,10902.136375079863,1195.088
1788697509,10,,Aggregated,2.200000,0.000000,2500,3400,3900,4000,6500,7300,8100,9700,11000,11000,11000,129,0,2500,3044.7499209080006,565.6572910957038,10902.136375079863,1235.7829457364342
1788697510,10,,Aggregated,1.900000,0.000000,2600,3500,3900,4200,5700,7300,8100,9700,11000,11000,11000,133,0,2600,3101.2822848060205,565.6572910957038,10902.136375079863,1257.9924812030076
1788697511,10,,Aggregated,1.900000,0.000000,2600,3500,3900,4200,5700,7300,8100,9700,11000,11000,11000,133,0,2600,3101.2822848060205,565.6572910957038,10902.136375079863,1257.9924812030076
1788697512,10,,Aggregated,1.500000,0.000000,2700,3500,3900,4200,5700,7300,8100,9700,11000,11000,11000,134,0,2600,3109.523428829887,565.6572910957038,10902.136375079863,1253.94776119403
1788697513,10,,Aggregated,2.000000,0.000000,2700,3500,3900,4200,5700,7300,8100,9700,11000,11000,11000,135,0,2700,3119.024602816164,565.6572910957038,10902.136375079863,1249.9925925925927
1788697514,10,,Aggregated,2.000000,0.000000,2700,3500,3900,4200,5700,7300,8100,9700,11000,11000,11000,137,0,2700,3119.7147272275693,565.6572910957038,10902.136375079863,1305.029197080292
1788697515,10,,Aggregated,1.900000,0.000000,2800,3600,4000,4200,5700,7200,8100,9700,11000,11000,11000,144,0,2800,3165.655558174573,565.6572910957038,10902.136375079863,1346.1597222222222
1788697516,10,,Aggregated,1.900000,0.000000,2800,3600,4000,4200,5700,7200,8100,9700,11000,11000,11000,144,0,2800,3165.655558174573,565.6572910957038,10902.136375079863,1346.1597222222222
